timestamp,open,high,low,close,volume,vwap,transactions,otc,ticker
2020-12-11 05:00:00,41.4,42.2933,41.4,42.0667,127186.5,41.9498,1598,,AAON
2020-12-14 02:04:00,43.1088,43.1088,41.4133,41.5867,196224.0,41.7669,2250,,AAON
2020-12-15 02:04:00,41.8733,42.38,41.42,42.1533,153672.0,42.1089,1790,,AAON
2020-12-16 02:04:00,42.4,42.6067,41.6333,41.92,108507.0,41.9626,2278,,AAON
2020-12-17 02:04:00,42.02,43.2933,42.02,43.2267,187525.5,42.869,3209,,AAON
2020-12-18 02:04:00,43.4933,43.8267,42.6867,42.88,394621.5,43.324,2990,,AAON
2020-12-21 02:04:00,42.88,42.88,41.6873,42.8267,152463.0,42.5207,2033,,AAON
2020-12-22 02:04:00,42.7933,43.3,42.22,42.88,133204.5,42.8791,1959,,AAON
2020-12-23 02:04:00,43.1,43.6333,42.6,43.4733,181161.0,43.3855,1925,,AAON
2020-12-24 02:04:00,43.7067,43.8599,43.3467,43.6533,50847.0,43.5996,507,,AAON
2020-12-28 02:04:00,43.9533,44.9867,41.0067,44.4133,245620.5,44.5288,2664,,AAON
2020-12-29 02:04:00,44.48,44.6933,43.8067,44.48,307620.0,44.3789,3153,,AAON
2020-12-30 02:04:00,44.74,45.75,44.1533,44.3267,227653.5,44.6466,2692,,AAON
2020-12-31 02:04:00,44.4533,44.5267,43.5867,44.42,205144.5,44.2442,1930,,AAON
2021-01-04 02:04:00,44.6067,44.9,42.86,43.14,282088.5,43.4951,3912,,AAON
2021-01-05 02:04:00,42.9933,44.1367,42.9933,43.6267,164086.5,43.6592,2579,,AAON
2021-01-06 02:04:00,44.2,46.44,42.8067,45.92,454086.0,45.7474,5655,,AAON
2021-01-07 02:04:00,46.0533,47.1467,45.3733,46.98,347704.5,46.7084,3860,,AAON
2021-01-08 02:04:00,46.9733,47.3,45.68,46.2067,293890.5,46.2401,2766,,AAON
2021-01-11 02:04:00,45.4,46.4133,45.4,46.2467,170703.0,46.14,1623,,AAON
2021-01-12 02:04:00,46.7367,47.7067,46.0467,47.29,164920.5,47.2941,2371,,AAON
2021-01-13 02:04:00,47.6467,47.76,46.5867,46.7133,172807.5,46.8876,1519,,AAON
2021-01-14 02:04:00,46.8533,47.4333,46.6867,47.26,148903.5,47.1979,1858,,AAON
2021-01-15 02:04:00,46.8533,47.6167,45.86,46.96,189478.5,46.818,2269,,AAON
2021-01-19 02:04:00,47.4733,48.0,47.02,47.0533,122689.5,47.2804,1833,,AAON
2021-01-20 02:04:00,47.0267,47.8588,46.64,47.8,179070.0,47.493,2314,,AAON
2021-01-21 02:04:00,47.9933,48.1667,47.1733,47.7667,169530.0,47.7361,1684,,AAON
2021-01-22 02:04:00,47.5067,48.7533,47.2867,48.4933,175741.5,48.297,1902,,AAON
2021-01-25 02:04:00,48.26,49.2667,47.6633,48.8667,299062.5,48.7478,3554,,AAON
2021-01-26 02:04:00,49.2667,49.38,47.9133,49.1533,216697.5,48.858,2808,,AAON
2021-01-27 02:04:00,48.16,50.6867,47.9133,50.3933,355404.0,49.9712,4105,,AAON
2021-01-28 02:04:00,50.4667,51.6733,49.15,49.3533,366015.0,49.9443,3988,,AAON
2021-01-29 02:04:00,49.2067,49.6067,48.08,49.3333,526921.5,49.0604,4254,,AAON
2021-02-01 02:04:00,49.66,50.1467,48.4759,49.9733,259230.0,49.5641,3323,,AAON
2021-02-02 02:04:00,50.4733,50.9,49.6533,50.5667,157096.5,50.4499,1971,,AAON
2021-02-03 02:04:00,50.3067,51.1733,49.9933,50.36,173346.0,50.4011,2299,,AAON
2021-02-04 02:04:00,50.36,51.37,50.0067,51.1867,132628.5,51.0908,2002,,AAON
2021-02-05 02:04:00,51.8,52.4733,51.1467,51.76,104701.5,51.7316,1555,,AAON
2021-02-08 02:04:00,51.7333,53.76,51.6133,53.33,263058.0,53.3597,2724,,AAON
2021-02-09 02:04:00,53.26,54.1267,52.4067,53.8667,413556.0,53.4296,4048,,AAON
2021-02-10 02:04:00,54.0,54.1667,52.6133,53.1,148344.0,53.323,1782,,AAON
2021-02-11 02:04:00,53.4667,53.7667,51.7267,52.9067,164752.5,52.614,1986,,AAON
2021-02-12 02:04:00,53.1,53.72,52.5267,52.8067,157776.0,52.9449,2171,,AAON
2021-02-16 02:04:00,52.7667,52.8933,51.0867,51.2067,198339.0,51.6597,2653,,AAON
2021-02-17 02:04:00,50.9667,51.55,50.0067,50.3533,263872.5,50.3821,3848,,AAON
2021-02-18 02:04:00,50.3533,50.7533,49.4133,50.3267,185740.5,50.2603,2621,,AAON
2021-02-19 02:04:00,50.4533,51.76,50.4533,51.3333,205617.0,51.1584,2877,,AAON
2021-02-22 02:04:00,50.9267,51.12,50.0067,50.6667,188497.5,50.6495,2326,,AAON
2021-02-23 02:04:00,50.4867,51.54,50.0733,51.22,154137.0,50.8426,2477,,AAON
2021-02-24 02:04:00,51.12,52.0467,50.18,51.92,150583.5,51.4922,2080,,AAON
2021-02-25 02:04:00,51.48,52.8533,50.08,51.92,226540.5,51.1376,2726,,AAON
2021-02-26 02:04:00,51.6067,52.1267,50.9,51.4,187008.0,51.4353,2904,,AAON
2021-03-01 02:04:00,52.3,52.5933,51.2467,51.5867,161926.5,51.712,2279,,AAON
2021-03-02 02:04:00,51.38,51.38,49.52,49.9467,180099.0,50.0474,2491,,AAON
2021-03-03 02:04:00,50.0,50.3733,49.24,49.3933,179208.0,49.8871,2256,,AAON
2021-03-04 02:04:00,49.2867,50.0733,47.9167,48.0467,296658.0,48.6521,3641,,AAON
2021-03-05 02:04:00,48.1667,48.8533,47.1467,48.5333,421927.5,48.2548,5290,,AAON
2021-03-08 02:04:00,48.9333,49.67,48.7533,48.7667,321520.5,49.1215,3334,,AAON
2021-03-09 02:04:00,49.1533,49.982,49.12,49.1667,142197.0,49.5118,2015,,AAON
2021-03-10 02:04:00,49.3067,50.0,48.6667,49.44,155452.5,49.6635,2100,,AAON
2021-03-11 02:04:00,49.1067,49.3267,48.06,48.9067,338047.5,48.6109,3497,,AAON
2021-03-12 02:04:00,49.9933,50.0,48.6333,49.9067,246189.0,49.6597,2938,,AAON
2021-03-15 02:04:00,49.3333,50.0,48.8333,50.0,178576.5,49.7057,2137,,AAON
2021-03-16 02:04:00,49.4867,50.0,48.38,48.6333,230866.5,48.8827,2653,,AAON
2021-03-17 02:04:00,48.36,48.68,47.7867,48.3733,158362.5,48.2691,2170,,AAON
2021-03-18 02:04:00,48.22,49.2,47.5867,48.5667,157783.5,48.6676,2326,,AAON
2021-03-19 02:04:00,48.4667,48.7467,47.6767,48.2267,368235.0,48.3336,2312,,AAON
2021-03-22 02:04:00,48.4467,48.4467,46.7867,47.32,146640.0,47.4867,2299,,AAON
2021-03-23 02:04:00,46.98,47.2933,46.4267,46.7,193888.5,46.7822,2138,,AAON
2021-03-24 02:04:00,47.0067,48.0318,46.2267,46.3133,149794.5,46.9371,2197,,AAON
2021-03-25 02:04:00,45.9933,47.5467,45.8733,47.22,144852.0,46.9473,1997,,AAON
2021-03-26 02:04:00,47.4133,48.5333,47.0,48.22,156360.0,47.982,2546,,AAON
2021-03-29 02:04:00,48.0333,49.2533,46.5867,46.94,201064.5,47.38,3049,,AAON
2021-03-30 02:04:00,46.8533,47.58,46.7467,47.18,140371.5,47.2781,2181,,AAON
2021-03-31 02:04:00,47.4333,47.82,46.4533,46.6733,221092.5,46.9465,3489,,AAON
2021-04-01 02:04:00,46.7533,47.4467,46.3867,47.2467,167992.5,47.0387,2795,,AAON
2021-04-05 02:04:00,47.6667,48.2,46.9333,47.2267,132510.0,47.2711,1594,,AAON
2021-04-06 02:04:00,47.3133,47.36,46.6867,47.0333,133813.5,47.039,1903,,AAON
2021-04-07 02:04:00,47.08,47.08,45.9333,45.9467,112695.0,46.2749,1905,,AAON
2021-04-08 02:04:00,46.3,46.5933,45.5007,45.8,144780.0,45.9291,1938,,AAON
2021-04-09 02:04:00,45.8467,46.8867,45.5867,46.7733,134299.5,46.4366,1904,,AAON
2021-04-12 01:04:00,46.4933,46.72,46.0733,46.4533,142972.5,46.4197,1224,,AAON
2021-04-13 01:04:00,46.3,46.3,45.1933,45.8867,133113.0,45.683,1463,,AAON
2021-04-14 01:04:00,46.0333,46.6667,45.8933,45.8933,100228.5,46.2321,1419,,AAON
2021-04-15 01:04:00,46.2533,46.6733,45.84,46.4533,108936.0,46.4702,1611,,AAON
2021-04-16 01:04:00,46.6667,46.6667,46.1133,46.34,69052.5,46.455,902,,AAON
2021-04-19 01:04:00,46.4067,46.6333,45.8667,46.1867,96349.5,46.2331,1501,,AAON
2021-04-20 01:04:00,45.9933,46.6,45.1867,45.6067,79542.0,45.67,1275,,AAON
2021-04-21 01:04:00,45.4733,46.4567,45.4733,46.1933,49489.5,46.1898,858,,AAON
2021-04-22 01:04:00,46.3667,46.68,46.0841,46.4533,116166.0,46.4728,1538,,AAON
2021-04-23 01:04:00,46.4333,46.7,46.0733,46.5333,95191.5,46.6024,1344,,AAON
2021-04-26 01:04:00,46.6667,46.7333,45.6333,45.6933,89211.0,46.0027,1011,,AAON
2021-04-27 01:04:00,45.9067,46.0133,45.3333,45.6867,69001.5,45.6516,1195,,AAON
2021-04-28 01:04:00,45.5267,45.5267,44.7233,45.4067,167454.0,45.0836,2078,,AAON
2021-04-29 01:04:00,45.4933,45.8133,44.7667,45.04,85242.0,45.1029,1307,,AAON
2021-04-30 01:04:00,44.6667,44.6667,43.48,43.6067,152256.0,43.811,2277,,AAON
2021-05-03 01:04:00,44.06,44.5,43.6533,44.1333,137001.0,44.0949,2773,,AAON
2021-05-04 01:04:00,44.0333,44.0333,42.66,42.7067,101868.0,43.019,1577,,AAON
2021-05-05 01:04:00,42.7,43.7733,41.8594,42.14,128257.5,42.4553,2047,,AAON
2021-05-06 01:04:00,42.2133,43.3,42.0,42.68,214305.0,42.7256,2972,,AAON
2021-05-07 01:04:00,42.4933,44.3333,42.4933,44.18,133900.5,43.9257,2337,,AAON
2021-05-10 01:04:00,43.8267,44.5133,43.7067,44.2267,152920.5,44.0682,1927,,AAON
2021-05-11 01:04:00,43.44,43.9933,43.02,43.4933,139912.5,43.546,2036,,AAON
2021-05-12 01:04:00,42.6667,43.88,42.66,42.9867,181317.0,43.0478,2303,,AAON
2021-05-13 01:04:00,43.1333,44.56,42.96,44.36,179148.0,44.0025,2614,,AAON
2021-05-14 01:04:00,44.3733,45.8867,44.0376,45.76,152046.0,45.3908,1988,,AAON
2021-05-17 01:04:00,45.52,45.52,44.9303,45.41,170629.5,45.2838,2110,,AAON
2021-05-18 01:04:00,45.3333,46.0333,44.26,44.36,174270.0,44.8386,2484,,AAON
2021-05-19 01:04:00,43.9467,44.56,43.2289,44.3333,116826.0,44.1494,2041,,AAON
2021-05-20 01:04:00,44.4733,44.72,44.2067,44.5867,100518.0,44.4622,1487,,AAON
2021-05-21 01:04:00,44.9533,45.48,44.4267,44.5333,132030.0,44.7556,2069,,AAON
2021-05-24 01:04:00,44.6667,44.78,44.14,44.2333,181791.0,44.4641,2274,,AAON
2021-05-25 01:04:00,44.2667,44.6867,43.8067,43.9733,158644.5,44.235,2301,,AAON
2021-05-26 01:04:00,44.22,44.78,44.1667,44.3667,133405.5,44.5155,1839,,AAON
2021-05-27 01:04:00,44.62,44.76,43.96,43.9733,195118.5,44.1794,1900,,AAON
2021-05-28 01:04:00,44.0333,44.5733,43.6833,44.1667,197797.5,44.006,2277,,AAON
2021-06-01 01:04:00,44.2533,44.76,43.8667,44.2867,182644.5,44.2931,2439,,AAON
2021-06-02 01:04:00,44.36,44.36,42.3133,42.4667,198969.0,42.8153,2717,,AAON
2021-06-03 01:04:00,42.2,42.9133,41.87,42.7867,117180.0,42.637,1755,,AAON
2021-06-04 01:04:00,42.8333,43.3333,42.8333,42.88,90243.0,43.0589,1555,,AAON
2021-06-07 01:04:00,42.9267,43.1733,42.5367,42.98,129274.5,42.8277,2204,,AAON
2021-06-08 01:04:00,43.18,43.36,42.76,43.04,87066.0,43.1,1846,,AAON
2021-06-09 01:04:00,43.0,43.2067,42.79,43.0333,114949.5,42.9717,1619,,AAON
2021-06-10 01:04:00,43.24,43.24,42.2667,42.5067,123451.5,42.5689,1253,,AAON
2021-06-11 01:04:00,42.7533,43.3333,42.6133,43.3333,110017.5,42.9243,2065,,AAON
2021-06-14 01:04:00,43.08,43.08,42.2667,42.5733,146173.5,42.6148,1591,,AAON
2021-06-15 01:04:00,42.68,42.9733,42.2,42.6,151507.5,42.6462,2204,,AAON
2021-06-16 01:04:00,42.5333,42.8267,41.8333,41.8867,178230.0,42.1717,2440,,AAON
2021-06-17 01:04:00,42.0133,42.2067,41.4233,42.1267,177039.0,41.8508,2826,,AAON
2021-06-18 01:04:00,41.4867,41.8867,40.44,40.6,272719.5,41.1475,3337,,AAON
2021-06-21 01:04:00,40.98,42.1267,40.98,41.7067,219981.0,41.7623,2912,,AAON
2021-06-22 01:04:00,41.6667,41.6667,40.92,41.3133,177525.0,41.2403,1957,,AAON
2021-06-23 01:04:00,41.34,41.3867,40.6067,40.66,161344.5,40.8354,1988,,AAON
2021-06-24 01:04:00,40.7933,41.2933,40.4001,40.84,169981.5,40.7833,2238,,AAON
2021-06-25 01:04:00,40.9667,41.4933,40.52,40.72,264528.0,40.8788,2866,,AAON
2021-06-28 01:04:00,40.8467,41.1733,40.2167,40.9467,236409.0,40.7856,3087,,AAON
2021-06-29 01:04:00,41.2133,42.6667,41.1067,42.6667,178462.5,42.2528,2231,,AAON
2021-06-30 01:04:00,42.2267,42.6867,41.6067,41.7267,554215.5,42.015,3352,,AAON
2021-07-01 01:04:00,41.8,42.3,41.54,41.7333,532915.5,41.747,4241,,AAON
2021-07-02 01:04:00,41.9467,42.42,41.5133,42.0933,234160.5,42.0301,2638,,AAON
2021-07-06 01:04:00,42.0067,42.42,40.8867,41.6333,186363.0,41.3485,2723,,AAON
2021-07-07 01:04:00,41.58,42.8133,41.5267,42.26,116170.5,42.2724,1859,,AAON
2021-07-08 01:04:00,41.4533,42.48,41.28,41.82,130029.0,41.9353,2194,,AAON
2021-07-09 01:04:00,42.1933,42.5424,41.4733,42.1133,100200.0,42.2093,1469,,AAON
2021-07-12 01:04:00,42.08,42.2433,41.3267,41.7733,99000.0,41.7334,1517,,AAON
2021-07-13 01:04:00,41.5,41.9333,41.0133,41.0133,86088.0,41.1762,1840,,AAON
2021-07-14 01:04:00,41.1333,41.3133,40.5783,40.8133,88615.5,40.8431,1175,,AAON
2021-07-15 01:04:00,40.8133,41.0733,40.4467,40.6467,113065.5,40.721,1767,,AAON
2021-07-16 01:04:00,41.0067,41.16,40.45,40.5,101850.0,40.7163,1354,,AAON
2021-07-19 01:04:00,40.02,41.02,40.0133,40.7133,128566.5,40.5935,1948,,AAON
2021-07-20 01:04:00,40.6267,41.9,40.54,40.9467,161286.0,41.3078,2059,,AAON
2021-07-21 01:04:00,41.2267,41.7067,40.93,41.1867,110836.5,41.1694,1612,,AAON
2021-07-22 01:04:00,41.2067,41.3533,39.9933,40.06,97648.5,40.3028,1446,,AAON
2021-07-23 01:04:00,40.1933,40.5067,39.8333,40.4333,131643.0,40.3126,1727,,AAON
2021-07-26 01:04:00,40.4733,40.48,39.8867,40.0,117999.0,40.1473,1490,,AAON
2021-07-27 01:04:00,39.7933,40.44,39.48,39.9133,283851.0,40.046,2069,,AAON
2021-07-28 01:04:00,40.1667,40.9533,39.6033,40.56,104199.0,40.4297,1298,,AAON
2021-07-29 01:04:00,40.76,41.46,40.44,41.4067,77710.5,41.1499,1224,,AAON
2021-07-30 01:04:00,41.2533,41.9333,41.2533,41.4333,128569.5,41.5453,1556,,AAON
2021-08-02 01:04:00,41.5933,42.1867,41.0733,41.2267,108982.5,41.3566,1668,,AAON
2021-08-03 01:04:00,41.36,42.32,41.06,41.9867,174538.5,41.9689,2293,,AAON
2021-08-04 01:04:00,41.72,42.2133,41.0733,41.3867,104341.5,41.3486,2145,,AAON
2021-08-05 01:04:00,41.6533,43.3333,41.5267,43.3333,136174.5,42.1733,2000,,AAON
2021-08-06 01:04:00,43.3333,45.3467,43.32,44.8333,270694.5,44.4979,3897,,AAON
2021-08-09 01:04:00,44.9533,46.1933,44.8733,45.7,265135.5,45.6711,4176,,AAON
2021-08-10 01:04:00,45.9133,47.0497,45.56,46.7667,227703.0,46.7345,3107,,AAON
2021-08-11 01:04:00,46.9933,47.0,45.9633,46.2133,172867.5,46.3036,2119,,AAON
2021-08-12 01:04:00,46.1733,46.56,45.8667,46.18,110478.0,46.2257,1738,,AAON
2021-08-13 01:04:00,46.0733,46.0733,45.16,45.98,122664.0,45.6417,1678,,AAON
2021-08-16 01:04:00,45.68,46.4067,45.2067,46.2267,100143.0,45.941,1631,,AAON
2021-08-17 01:04:00,45.7733,45.8533,45.0533,45.38,108576.0,45.336,1829,,AAON
2021-08-18 01:04:00,45.38,45.68,44.6933,44.6933,56920.5,45.1198,1047,,AAON
2021-08-19 01:04:00,44.4,45.7933,44.3867,45.6133,89904.0,45.3744,1430,,AAON
2021-08-20 01:04:00,46.0433,46.5133,45.4133,45.96,108771.0,45.9888,1693,,AAON
2021-08-23 01:04:00,46.1,46.5933,45.6633,46.1267,96756.0,46.2401,1794,,AAON
2021-08-24 01:04:00,46.1733,46.3607,45.8467,45.9667,108090.0,46.0213,1087,,AAON
2021-08-25 01:04:00,45.84,46.3533,45.56,45.6533,84492.0,45.8318,1160,,AAON
2021-08-26 01:04:00,45.54,45.54,44.8267,44.9267,138763.5,45.0824,1769,,AAON
2021-08-27 01:04:00,45.02,45.9133,44.84,45.8133,172290.0,45.62,2427,,AAON
2021-08-30 01:04:00,46.06,46.2267,45.6467,46.1333,184174.5,45.9368,2000,,AAON
2021-08-31 01:04:00,46.0,46.0,45.3467,45.4067,136063.5,45.4581,1025,,AAON
2021-09-01 01:04:00,45.5,45.66,44.3333,44.9933,141643.5,44.868,1930,,AAON
2021-09-02 01:04:00,45.12,45.5733,45.01,45.44,106896.0,45.3405,1393,,AAON
2021-09-03 01:04:00,45.26,45.6267,44.6667,44.8067,97152.0,44.8959,1666,,AAON
2021-09-07 01:04:00,44.64,44.64,42.9533,43.14,235042.5,43.4615,3448,,AAON
2021-09-08 01:04:00,42.94,43.6333,42.7152,43.2733,187696.5,43.2966,2596,,AAON
2021-09-09 01:04:00,43.2533,43.5193,42.7,43.1133,116163.0,43.2178,1720,,AAON
2021-09-10 01:04:00,43.2067,43.5933,42.8733,43.38,332401.5,43.3273,2254,,AAON
2021-09-13 01:04:00,43.66,43.9333,42.82,43.3467,405606.0,43.2498,3064,,AAON
2021-09-14 01:04:00,43.5133,43.8683,42.8333,43.6133,212464.5,43.4462,2062,,AAON
2021-09-15 01:04:00,43.6733,44.0667,43.3267,43.5467,163429.5,43.6503,2430,,AAON
2021-09-16 01:04:00,43.7533,44.3933,42.9667,44.3933,84570.0,43.371,1619,,AAON
2021-09-17 01:04:00,43.0867,44.0467,43.0867,44.0,366267.0,43.6861,2574,,AAON
2021-09-20 01:04:00,43.34,43.8933,43.18,43.78,103473.0,43.5203,2117,,AAON
2021-09-21 01:04:00,44.1467,44.1467,43.3333,43.4933,84022.5,43.7226,1476,,AAON
2021-09-22 01:04:00,43.7733,44.3467,43.63,43.92,83418.0,43.9502,1636,,AAON
2021-09-23 01:04:00,44.2,45.4333,44.0333,45.3867,303573.0,45.1247,2704,,AAON
2021-09-24 01:04:00,45.2867,45.3267,44.5733,44.5867,116878.5,44.9027,1423,,AAON
2021-09-27 01:04:00,44.6067,45.3262,44.5333,44.8667,112263.0,45.038,1469,,AAON
2021-09-28 01:04:00,44.8467,44.8467,43.94,44.1133,145515.0,44.1879,1606,,AAON
2021-09-29 01:04:00,44.1733,44.6733,44.12,44.1867,95175.0,44.3879,1505,,AAON
2021-09-30 01:04:00,44.3867,45.7067,43.4733,43.56,106638.0,43.9521,1692,,AAON
2021-10-01 01:04:00,43.62,45.5,43.06,44.4067,172036.5,44.0884,2348,,AAON
2021-10-04 01:04:00,44.16,45.0133,43.8067,44.72,139731.0,44.544,2028,,AAON
2021-10-05 01:04:00,44.7867,45.6533,44.32,45.2467,133356.0,45.1899,1740,,AAON
2021-10-06 01:04:00,44.92,45.72,44.1767,45.0867,129006.0,44.8346,2102,,AAON
2021-10-07 01:04:00,45.38,46.6333,45.38,46.5733,141949.5,46.2543,1668,,AAON
2021-10-08 01:04:00,46.4467,46.7,45.92,45.9933,87514.5,46.3041,1126,,AAON
2021-10-11 01:04:00,45.94,46.38,45.2733,45.28,96499.5,45.7896,1203,,AAON
2021-10-12 01:04:00,45.32,45.6,44.72,44.74,87117.0,44.9544,837,,AAON
2021-10-13 01:04:00,44.8133,45.2133,44.38,44.9667,115186.5,44.6677,1466,,AAON
2021-10-14 01:04:00,45.36,46.4133,45.2,46.1933,64780.5,45.9157,1234,,AAON
2021-10-15 01:04:00,46.1933,47.4867,46.1933,46.6667,139935.0,46.9033,1654,,AAON
2021-10-18 01:04:00,46.3333,47.3333,46.0933,47.28,50703.0,46.9766,1030,,AAON
2021-10-19 01:04:00,47.4072,47.64,46.9967,47.64,124212.0,47.4584,1862,,AAON
2021-10-20 01:04:00,47.5667,47.8533,46.9333,47.0267,53361.0,47.3138,1073,,AAON
2021-10-21 01:04:00,46.92,47.9067,46.6533,46.8333,79812.0,46.9113,1294,,AAON
2021-10-22 01:04:00,46.6733,47.4,46.6733,47.1467,62698.5,47.1742,1342,,AAON
2021-10-25 01:04:00,46.9667,47.7667,46.7333,46.8067,112059.0,47.2232,1882,,AAON
2021-10-26 01:04:00,46.8667,47.16,46.3033,46.6733,171664.5,46.7378,1570,,AAON
2021-10-27 01:04:00,46.52,47.1667,46.1133,46.1267,79300.5,46.3837,1448,,AAON
2021-10-28 01:04:00,46.36,47.84,46.36,47.68,83370.0,47.5295,1413,,AAON
2021-10-29 01:04:00,47.5933,47.94,47.3067,47.7667,80715.0,47.6021,1362,,AAON
2021-11-01 01:04:00,47.8533,48.6467,47.5467,48.3267,86545.5,48.3364,1227,,AAON
2021-11-02 01:04:00,48.3333,48.7667,47.7133,47.9133,195385.5,48.3998,2017,,AAON
2021-11-03 01:04:00,47.7067,48.6667,46.9467,48.4333,104365.5,48.0915,1999,,AAON
2021-11-04 01:04:00,48.4,50.08,48.4,49.3067,131406.0,49.4467,2092,,AAON
2021-11-05 01:04:00,48.34,50.24,47.3867,49.2667,205764.0,49.2939,3667,,AAON
2021-11-08 01:04:00,49.4533,50.1,49.2733,49.8733,124668.0,49.9102,1841,,AAON
2021-11-09 01:04:00,49.76,51.32,49.74,51.1067,189493.5,50.9099,2388,,AAON
2021-11-10 01:04:00,50.9733,51.3,50.5,51.16,91279.5,51.0362,1737,,AAON
2021-11-11 01:04:00,51.3333,51.3767,50.84,51.12,100866.0,51.1192,1624,,AAON
2021-11-12 01:04:00,51.2667,52.2133,50.9361,51.66,150904.5,51.6542,2107,,AAON
2021-11-15 01:04:00,51.56,51.8667,50.8933,51.1667,158317.5,51.1688,2433,,AAON
2021-11-16 01:04:00,51.1933,51.7667,50.7867,51.3933,126274.5,51.4352,2157,,AAON
2021-11-17 01:04:00,51.1,51.34,50.24,50.8667,290992.5,50.9045,3094,,AAON
2021-11-18 01:04:00,50.8333,51.5867,50.4917,51.06,230289.0,51.0932,2312,,AAON
2021-11-19 01:04:00,53.3333,53.3333,50.78,51.6133,150625.5,51.5771,2328,,AAON
2021-11-22 01:04:00,52.0133,52.3333,51.4267,51.9533,221391.0,52.0483,2448,,AAON
2021-11-23 01:04:00,52.1533,52.49,51.3867,52.2733,251826.0,52.0052,2832,,AAON
2021-11-24 01:04:00,52.1733,52.7,51.98,52.4867,252070.5,52.3804,2782,,AAON
2021-11-26 01:04:00,51.2933,52.1533,51.1867,52.06,583602.0,51.8123,5175,,AAON
2021-11-29 01:04:00,52.3533,52.3533,51.3333,51.7,204034.5,51.6589,3358,,AAON
2021-11-30 01:04:00,51.5933,52.2867,51.1933,52.0,445956.0,51.7372,4127,,AAON
2021-12-01 01:04:00,52.28,52.7467,51.54,51.5533,298033.5,52.0986,3793,,AAON
2021-12-02 01:04:00,51.86,53.0,51.62,52.86,282100.5,52.6203,3221,,AAON
2021-12-03 01:04:00,52.8933,53.1467,52.3933,53.0133,205645.5,52.8267,3600,,AAON
2021-12-06 01:04:00,53.4133,54.5333,53.0633,53.2533,215076.0,53.5314,3813,,AAON
2021-12-07 01:04:00,53.6667,54.5667,53.6667,54.1067,267025.5,54.2816,3107,,AAON
2021-12-07 02:04:00,53.6667,54.5667,53.6667,54.1067,267025.5,54.2816,3107,,AAON
2021-12-08 02:04:00,54.32,55.86,54.2333,55.4667,320092.5,55.1738,4612,,AAON
2021-12-09 02:04:00,55.3267,55.6167,53.2267,53.2733,166740.0,54.1502,2550,,AAON
2021-12-10 02:04:00,53.3867,54.6031,52.5533,53.4533,91497.0,53.2778,1431,,AAON
2021-12-13 02:04:00,53.9333,54.3467,53.34,53.84,158715.0,53.8583,2731,,AAON
2021-12-14 02:04:00,53.66,54.1333,52.3867,52.4667,129006.0,52.8688,2169,,AAON
2021-12-15 02:04:00,52.62,52.8067,51.6,52.54,178311.0,52.2759,3638,,AAON
2021-12-16 02:04:00,52.7533,53.18,51.4267,51.6067,162292.5,52.1196,3195,,AAON
2021-12-17 02:04:00,51.7867,52.7733,50.5933,51.9267,475837.5,51.6677,4415,,AAON
2021-12-20 02:04:00,51.5333,52.6333,50.25,51.3467,226360.5,51.1134,3497,,AAON
2021-12-21 02:04:00,51.6933,52.32,51.34,51.94,129028.5,51.8605,2499,,AAON
