ticker,timestamp,open,high,low,close,volume,vwap,transactions,otc,rsi,atr
TSLA,2020-07-27 04:00:00 UTC,94.7667,103.2667,91.6667,102.8667,235682025,98.5225,491032,,,
TSLA,2020-08-11 04:00:00 UTC,95.1993,99.3333,91.0,97.5487,127342440,93.6189,353662,,,
TSLA,2020-08-03 04:00:00 UTC,96.6667,100.654,96.2,99.0,130051275,99.0024,291287,,,
TSLA,2020-08-10 04:00:00 UTC,96.9987,97.2653,92.3893,94.2,110718915,94.6378,294960,,,
TSLA,2020-08-12 04:00:00 UTC,97.7433,105.6667,95.6667,104.3333,325471545,101.1303,798397,,,
TSLA,2020-07-24 04:00:00 UTC,98.0973,98.1313,91.1027,93.4667,288236145,94.8616,654036,,,
TSLA,2020-08-06 04:00:00 UTC,98.5333,101.154,98.1727,99.4933,88316910,99.6067,198456,,,
TSLA,2020-08-07 04:00:00 UTC,99.0,100.1987,94.334,96.7333,131371875,96.8296,333095,,,
TSLA,2020-08-04 04:00:00 UTC,99.01,101.8273,97.4667,99.4667,123150975,99.2388,254481,,,
TSLA,2020-07-29 04:00:00 UTC,99.2013,102.3207,98.4327,100.0767,139468035,100.7014,280442,,,
TSLA,2020-07-30 04:00:00 UTC,99.52,100.8827,98.008,100.4,112767120,99.5042,235134,,,
TSLA,2020-07-20 04:00:00 UTC,99.8293,111.7267,99.2,110.8667,254274645,105.2421,579250,,,
TSLA,2020-07-31 04:00:00 UTC,99.9733,101.8667,94.732,95.0333,180655350,97.0608,399488,,,
TSLA,2020-08-05 04:00:00 UTC,100.0,100.5333,97.8873,98.8,73420980,98.9936,173239,,,
TSLA,2020-07-28 04:00:00 UTC,101.0667,104.3133,98.0053,98.084,235230075,101.0592,457483,,47.23977542719565,8.045278824862125
TSLA,2020-08-13 04:00:00 UTC,104.7333,110.0787,104.132,109.0,303633870,108.0074,706780,,57.483680014599685,8.465714435394037
TSLA,2020-07-22 04:00:00 UTC,105.6667,114.4313,103.5933,110.4667,209938050,107.0989,556020,,58.645513710832546,8.709709797900203
TSLA,2023-01-06 03:52:00 UTC,107.69,114.39,101.2,113.68,218335774,108.9802,2014523,,61.150299775688694,9.156479355705523
TSLA,2022-12-28 03:52:00 UTC,107.84,116.27,104.22,114.0,218285139,111.9384,2045747,,61.40103024229661,9.437079743503814
TSLA,2020-08-14 04:00:00 UTC,108.8667,112.2667,108.4427,109.754,186628245,109.8572,435042,,56.21662544165139,9.070208858553112
TSLA,2023-01-04 03:52:00 UTC,108.88,114.59,107.28,113.66,178019957,111.7742,1651788,,59.59634620290899,8.907527020040764
TSLA,2020-08-17 04:00:00 UTC,110.82,123.0573,110.82,122.4,300050220,118.4249,752371,,65.9331153441463,9.208943221285706
TSLA,2020-07-21 04:00:00 UTC,112.0,113.2,103.8667,105.3333,240481830,107.5063,561525,,49.58067751937459,10.037184824818858
TSLA,2020-07-23 04:00:00 UTC,112.0013,112.6,98.706,98.966,362309460,104.5265,866382,,45.087764092619395,10.373910723576081
TSLA,2023-01-05 03:52:00 UTC,112.5,114.87,107.1601,110.35,155520327,109.6433,1336387,,53.245398066684785,10.849178331111599
TSLA,2020-09-09 03:52:00 UTC,113.3,125.2667,112.5767,124.9933,235570740,118.4678,1434402,,61.22491502242719,11.193748833388534
TSLA,2023-01-09 03:52:00 UTC,114.03,123.52,113.75,119.55,187521059,121.0552,1739903,,57.30942363672478,11.197891413250812
TSLA,2022-12-29 03:52:00 UTC,115.0,123.57,114.47,122.84,218652096,120.5355,1901925,,59.01549082681911,11.02461276506307
TSLA,2023-01-13 03:52:00 UTC,118.0,123.0,115.6,122.0299,178920458,119.4459,1429803,,58.39664928567674,10.728538716663975
TSLA,2023-01-11 03:52:00 UTC,118.63,125.95,118.23,123.19,180549517,122.6693,1509045,,59.058737930827924,10.485283031725812
TSLA,2023-01-03 03:52:00 UTC,120.02,121.9,104.64,107.0,228141682,109.5276,2539815,,47.659550868600355,11.131267107166995
TSLA,2023-01-10 03:52:00 UTC,120.6,122.76,114.92,118.66,165887507,117.8297,1402351,,54.47474854109844,11.498841348235167
TSLA,2020-09-10 03:52:00 UTC,122.0,132.9967,120.1667,125.2,253528419,127.3427,1410311,,57.794275874875574,11.7224149730666
TSLA,2023-01-17 03:52:00 UTC,122.0,132.3,120.6,131.3,183304001,129.3275,1494985,,60.67455336056903,11.720661956820859
TSLA,2022-12-30 03:52:00 UTC,122.46,124.48,118.51,123.5,155259255,122.1184,1505721,,55.46246694389716,11.80372898492519
TSLA,2023-01-12 03:52:00 UTC,123.22,124.6,117.0,123.0,166616318,120.9951,1431789,,55.13550555781541,11.47920895161575
TSLA,2022-12-27 03:52:00 UTC,123.88,125.0,106.6,106.69,206143466,113.4976,2056903,,45.67626072735827,12.010416272224155
TSLA,2020-08-18 04:00:00 UTC,123.9253,129.2667,122.376,126.3333,244713990,126.1016,649590,,55.564153251064056,12.81713726357565
TSLA,2020-08-20 03:52:00 UTC,124.6,134.7993,123.7333,133.9993,307149315,131.3829,769362,,58.72186982264211,12.684094953761795
TSLA,2020-09-24 03:52:00 UTC,124.62,133.1667,117.1,131.25,288338796,127.7787,1442757,,57.15324676913393,13.002894990604679
TSLA,2022-12-23 03:52:00 UTC,127.07,128.6173,121.02,122.2,165155199,123.9269,1559878,,52.209259107760694,12.79405588373246
TSLA,2020-08-19 04:00:00 UTC,127.2,127.8,122.7473,124.6667,181163460,125.7214,477475,,53.39269012015742,12.254336695026971
TSLA,2020-09-11 03:52:00 UTC,127.3333,129.52,120.1667,124.5833,180866460,123.417,903874,,53.3445924561335,12.0374718978957
TSLA,2023-01-19 03:52:00 UTC,127.47,129.99,124.3082,128.36,168501614,127.1988,1155936,,55.307968115173004,11.563933300241507
TSLA,2020-09-14 03:52:00 UTC,127.7333,142.9167,124.4333,141.15,247058679,133.6849,1326592,,61.254519853770795,12.077896331679874
TSLA,2023-01-20 03:52:00 UTC,128.36,133.85,127.3466,133.85,136476182,130.9943,991002,,56.62357719614476,12.205698871243898
TSLA,2020-11-02 03:52:00 UTC,130.2667,135.66,129.0,133.6667,84897861,132.8548,509183,,56.508054874084415,11.796027495530398
TSLA,2020-09-08 03:52:00 UTC,130.3333,131.6667,102.6667,108.05,342335613,116.0564,2268778,,43.23316239264515,13.211203893994822
TSLA,2020-09-25 03:52:00 UTC,130.5,136.4733,128.3667,135.2667,198982968,134.1842,1012496,,55.259174009821265,14.329680075983331
TSLA,2020-09-04 03:52:00 UTC,131.5,142.6667,124.0067,130.5,329313405,134.077,2139870,,53.13601305037958,14.647402563743722
TSLA,2023-01-18 03:52:00 UTC,132.16,137.5,126.6,126.72,193722578,130.7883,1541737,,51.44788750727377,14.37298285801517
TSLA,2020-09-23 03:52:00 UTC,132.9267,141.3742,121.67,122.61,281537292,130.6068,1812455,,49.602637353780025,14.762682465900662
TSLA,2023-01-23 03:52:00 UTC,133.87,145.39,133.5,144.8,199006461,141.139,1478887,,58.29894523238752,15.34775323533367
TSLA,2020-11-03 03:52:00 UTC,134.1033,142.59,134.1033,141.5333,101109465,140.1946,605375,,56.746546891780206,15.008862918123453
TSLA,2020-10-30 03:52:00 UTC,134.3433,136.9433,126.37,129.0,125146923,129.8674,993983,,51.12195761698307,15.020099568301152
TSLA,2020-08-25 03:52:00 UTC,135.4667,136.6,130.9333,136.5333,156995370,133.2321,423825,,54.06884317153375,14.480939526877904
TSLA,2020-08-21 03:52:00 UTC,135.9967,139.6993,134.2013,136.1667,317998725,137.659,798721,,53.89854171494077,13.8290244050118
TSLA,2020-11-13 03:52:00 UTC,136.0233,137.9818,133.8867,136.04,58548513,135.3679,497515,,53.83543024280862,13.12341559540147
TSLA,2020-11-16 03:52:00 UTC,136.6667,155.8333,134.6956,153.9733,79488846,140.7246,579280,,60.82716003791936,13.703752511597468
TSLA,2020-08-26 03:52:00 UTC,136.9333,144.8833,135.7333,142.8,211033200,141.4328,573086,,55.216069673712056,14.031911984599724
TSLA,2020-10-29 03:52:00 UTC,137.1333,139.3533,135.1,135.5333,66280671,137.4275,455164,,51.865136965143236,13.574269088771388
TSLA,2020-10-26 03:52:00 UTC,137.6667,141.92,136.6667,138.8333,83334444,139.0978,527731,,53.25259270507037,13.055222701065935
TSLA,2020-09-30 03:52:00 UTC,138.0,144.6433,137.0033,143.9,141169557,142.9585,803645,,55.37922516732005,12.664472426999291
TSLA,2020-11-11 03:52:00 UTC,138.3333,139.565,136.7833,138.9367,50656476,138.4847,331796,,52.843197330134274,12.26444935061915
TSLA,2022-12-22 03:52:00 UTC,138.5,139.48,122.26,126.85,207620694,127.7772,2021448,,47.17737660760975,12.621528575340685
TSLA,2020-08-24 03:52:00 UTC,138.6673,142.6667,128.5013,133.3347,298362405,135.0204,843366,,50.25883644271199,12.851616720477429
TSLA,2020-09-28 03:52:00 UTC,138.68,142.7567,138.3333,139.9333,147235734,140.1993,860427,,53.247570845489165,12.604789696795153
TSLA,2020-11-12 03:52:00 UTC,138.8333,141.0,136.5067,137.0,58535991,138.4798,392266,,51.758743055795634,12.021327155880838
TSLA,2020-10-27 03:52:00 UTC,139.0,143.5,139.0,140.55,67160211,141.6186,402578,,53.45493449325519,11.624375186412232
TSLA,2020-10-07 03:52:00 UTC,139.65,143.3,137.9483,142.45,127981566,141.0721,696208,,54.37947608090414,11.173615506885243
TSLA,2020-09-29 03:52:00 UTC,139.6967,142.8333,135.3333,139.4033,149222487,140.2594,830585,,52.57603719611614,10.909740491045989
TSLA,2020-10-28 03:52:00 UTC,140.0,140.4,134.3733,135.8367,74805000,137.0128,597564,,50.46607191725464,10.559133406051574
TSLA,2020-10-06 03:52:00 UTC,140.6667,142.9266,135.35,137.74,145524459,139.3391,866490,,51.58274274157727,10.345064310113417
TSLA,2022-12-21 03:52:00 UTC,141.0,141.5,135.89,138.37,143491905,138.7294,1331983,,51.96872249394179,10.005326064293792
TSLA,2020-11-04 03:52:00 UTC,141.3,145.8833,139.0333,140.8,94249551,141.2615,572845,,53.50826093870794,9.826581926869267
TSLA,2020-11-10 03:52:00 UTC,141.3333,141.3433,132.01,136.3333,89330574,136.0433,666641,,50.31572821500712,9.791211109970192
TSLA,2024-04-23 03:52:00 UTC,141.37,164.0,140.99,163.9603,121724779,147.5797,1400757,,64.44562981706828,11.072620045033304
TSLA,2020-10-05 03:52:00 UTC,141.41,144.5467,138.7067,140.7267,132322998,141.8167,758434,,51.24634093476799,12.088926307531768
TSLA,2020-10-21 03:52:00 UTC,141.6,147.2833,140.0033,145.4367,94839312,142.8065,634238,,53.33302083729949,11.74436777686972
TSLA,2020-10-23 03:52:00 UTC,142.28,142.28,135.7934,140.1667,99699051,138.2534,714753,,50.717370207548775,11.593860018916667
TSLA,2023-01-25 03:52:00 UTC,142.47,153.0,138.07,152.35,191170993,143.3074,1579093,,56.08007783665282,11.832791793541542
TSLA,2020-09-18 03:52:00 UTC,142.6667,150.3333,142.1533,149.8333,251332704,147.2946,1243561,,54.754631049091124,11.71563849626627
TSLA,2020-09-15 03:52:00 UTC,142.7733,153.98,141.75,148.6667,290204349,148.476,1624085,,54.11613870126784,11.752463130471382
TSLA,2020-11-06 03:52:00 UTC,142.7867,146.03,141.4267,143.3,63732795,143.203,387158,,51.16057524031539,11.429455867741195
TSLA,2020-09-17 03:52:00 UTC,142.88,147.2533,136.0,141.2333,228492246,141.7631,1186408,,50.027453202683056,11.416848353144069
TSLA,2020-11-05 03:52:00 UTC,143.0333,146.6667,141.3334,144.1333,83437278,144.4147,523310,,51.64583287948885,10.988672276425632
TSLA,2020-10-09 03:52:00 UTC,143.25,144.8633,142.1534,144.8233,85265670,143.9536,478963,,52.04378389516822,10.396320525817751
TSLA,2020-10-02 03:52:00 UTC,143.3233,146.3767,135.8333,137.0667,211995138,142.0561,1311825,,47.32832628362117,10.40684287675744
TSLA,2020-10-08 03:52:00 UTC,143.5,146.3967,141.7667,143.25,120490356,144.1146,652505,,51.12964334094042,10.329812180985957
TSLA,2020-09-22 03:52:00 UTC,143.5767,149.3333,130.5033,131.6933,237169395,142.0534,1405501,,44.64445352843024,10.937799179138965
TSLA,2020-08-27 03:52:00 UTC,143.6,153.04,142.5333,149.8,353124435,148.3213,913302,,54.40283737352167,11.682236605208477
TSLA,2024-04-22 03:52:00 UTC,144.4,146.683,138.8025,141.45,104429769,141.6937,1402334,,50.02336760547034,11.633269157595072
TSLA,2020-10-01 03:52:00 UTC,144.6667,149.6267,144.4467,147.6,150160881,147.3959,870384,,53.022938642795346,11.386100963720484
TSLA,2020-10-20 03:52:00 UTC,145.3,146.2767,139.6834,141.5333,93677337,141.3479,647413,,49.844791269748605,11.138027463828665
TSLA,2020-10-12 03:52:00 UTC,145.49,149.58,145.0267,147.3967,114387309,147.744,679897,,52.790062852242144,10.91700987821573
TSLA,2020-10-22 03:52:00 UTC,145.65,148.6667,141.5033,142.1633,118606941,144.0289,693968,,49.96951464479353,10.648659838815599
TSLA,2020-09-03 03:52:00 UTC,146.0,146.1,126.6667,126.8,260598774,137.4788,1835165,,42.748652669799625,11.276644899371652
TSLA,2023-01-24 03:52:00 UTC,146.0,146.5,140.64,140.97,157311438,143.5011,1175923,,49.934709905078115,11.878767868960418
TSLA,2020-11-09 03:52:00 UTC,146.47,150.8333,140.3333,141.3333,102261972,146.053,670980,,50.107619628435586,11.780215335304185
TSLA,2020-10-13 03:52:00 UTC,147.1667,149.63,145.5333,149.3066,101437602,148.1617,600041,,53.872891188022315,11.531230671811382
TSLA,2024-04-19 03:52:00 UTC,147.44,150.94,145.3,146.9,83968443,148.6841,1077830,,52.58298592748347,11.110173872790691
TSLA,2022-12-20 03:52:00 UTC,148.0,151.57,137.3753,139.07,157316090,142.759,1662756,,48.51304074181844,11.330620947831331
TSLA,2020-09-21 03:52:00 UTC,148.2333,151.9,135.69,141.0133,326364291,146.5331,1797978,,49.556584284027096,11.679329836145538
TSLA,2020-10-19 03:52:00 UTC,148.6667,149.5833,142.9567,144.4833,107025537,146.0254,633128,,51.44887113138127,11.457127269052112
TSLA,2020-10-14 03:52:00 UTC,149.3333,155.3,148.5,153.45,142866975,153.1719,838237,,56.038167644421634,11.411361889586313
TSLA,2020-10-16 03:52:00 UTC,149.6267,151.9833,145.6667,146.0667,96573306,149.3124,574089,,51.70429665150635,11.152106384606032
TSLA,2020-11-18 03:52:00 UTC,150.4033,165.3333,147.2625,160.6633,231874134,158.4241,1468268,,58.53222104333144,11.731937834683976
TSLA,2020-11-17 03:52:00 UTC,150.5667,155.5667,144.3367,146.1,182493855,149.1093,1214217,,50.813395934130284,12.060246163034614
TSLA,2020-08-28 03:52:00 UTC,150.666,154.566,145.768,147.7993,298526940,150.0322,862001,,51.615185176513066,11.827150670881666
TSLA,2020-10-15 03:52:00 UTC,150.9833,153.3333,147.34,148.9167,105204066,149.5824,642186,,52.167340429083865,11.41031768212377
TSLA,2020-09-16 03:52:00 UTC,151.6667,152.6167,144.4467,148.2467,215486748,148.9276,1110644,,51.78573627041409,11.178799697036977
TSLA,2023-01-26 03:52:00 UTC,153.43,161.42,152.35,158.95,232371389,157.7817,2045802,,57.17510930211871,11.321302139277545
TSLA,2023-04-27 03:52:00 UTC,155.45,160.87,151.71,159.0,124619012,157.1597,1209760,,57.19917795620804,11.166885043360882
TSLA,2022-12-15 03:52:00 UTC,155.75,160.9299,151.33,158.72,119832448,157.5855,1219504,,57.00595954227719,11.05493170768165
TSLA,2024-04-18 03:52:00 UTC,155.79,156.69,148.0,148.01,93481120,150.5176,1253529,,50.042657790379515,11.031002887227778
TSLA,2020-08-31 03:52:00 UTC,156.0333,172.6667,146.0333,171.5833,352017735,159.4596,2809181,,61.259603389248404,12.145681598104233
TSLA,2022-12-16 03:52:00 UTC,156.46,160.99,149.0,149.06,124193728,152.3212,1252500,,49.76281474532077,12.891363531957204
TSLA,2022-12-19 03:52:00 UTC,156.57,158.2,145.82,150.53,137075180,150.5607,1358140,,50.41685790500181,12.854831298265049
TSLA,2024-04-17 03:52:00 UTC,157.29,159.79,153.78,154.71,80401861,155.9879,1003677,,52.31785108927558,12.598016724334189
TSLA,2023-04-28 03:52:00 UTC,158.48,165.0,157.32,164.25,118634452,162.3867,999056,,56.42413789293365,12.43313399766577
TSLA,2023-01-27 03:52:00 UTC,159.89,180.68,158.0,178.99,303401989,172.9148,2630765,,61.88568155631661,13.165153542877421
TSLA,2020-11-19 03:52:00 UTC,160.0233,169.5371,159.3367,164.3333,184215699,166.5998,1126820,,54.56268910018703,13.628651691021977
TSLA,2024-04-16 03:52:00 UTC,160.06,160.55,153.75,158.0,94520808,156.408,1271895,,51.7149943457407,13.411100805273984
TSLA,2023-05-03 03:52:00 UTC,160.3,165.0,159.91,161.79,118352986,163.2993,1049002,,53.28621283011542,12.953114667605877
TSLA,2023-04-25 03:52:00 UTC,160.45,163.47,158.75,161.81,120221808,161.7608,1040297,,53.294849862234365,12.364974989263704
TSLA,2023-04-26 03:52:00 UTC,161.0,162.5,152.9,153.17,150531667,155.8632,1439755,,49.07364702041031,12.167458046557549
TSLA,2024-04-25 03:52:00 UTC,161.1,173.33,158.0,173.15,122131141,165.4799,1360457,,57.46390026056165,12.738404172243152
TSLA,2023-05-02 03:52:00 UTC,161.5,165.49,158.93,159.99,126725679,161.8339,1015392,,51.451156167099334,12.844241098967741
TSLA,2022-12-14 03:52:00 UTC,161.75,162.25,155.31,156.9,138830352,158.1499,1523394,,50.12492678432858,12.422477571292415
TSLA,2020-09-02 03:52:00 UTC,162.0067,164.2667,135.0402,145.7533,283697409,147.6731,2199450,,45.56242683917232,13.622849511264327
TSLA,2023-05-05 03:52:00 UTC,162.05,170.7899,161.7,169.9999,105145050,168.084,998800,,55.12986594088702,14.438170776110026
TSLA,2024-04-24 03:52:00 UTC,162.53,167.97,157.51,160.55,175169563,161.9199,1823646,,51.34251834475024,14.299000118132103
TSLA,2023-05-04 03:52:00 UTC,162.61,163.25,159.65,162.0,93587826,161.3842,855305,,51.888679712299265,13.534742685834816
TSLA,2024-03-15 03:52:00 UTC,163.0,165.1845,160.76,164.01,88179644,162.8345,1105435,,52.68157236427015,12.883976956983657
TSLA,2023-05-01 03:52:00 UTC,164.3,165.0,158.83,160.91,107433109,161.3314,940536,,51.277956880001426,12.40438383302393
TSLA,2023-04-21 03:52:00 UTC,164.51,166.08,161.3208,165.11,122161218,164.1191,1209044,,53.101114529063125,11.88761877668616
TSLA,2023-04-24 03:52:00 UTC,164.72,165.65,158.61,161.62,138475825,161.4581,1306266,,51.380598547013314,11.541345761429454
TSLA,2020-11-23 03:52:00 UTC,165.16,177.4467,165.16,176.6667,148797084,173.0059,903948,,57.73833086683249,11.847454420930688
TSLA,2024-04-03 03:52:00 UTC,165.7,170.0,163.28,169.99,80576293,166.8571,953536,,54.34256272052196,11.95740451212907
TSLA,2023-01-31 03:52:00 UTC,165.89,174.3,162.78,171.8205,193171153,170.7714,1495933,,55.12185655709528,11.926160282909994
TSLA,2020-11-20 03:52:00 UTC,166.1167,167.5,163.0033,163.5333,96187062,164.8232,643217,,50.88717441787433,11.704084762681118
TSLA,2024-03-18 03:52:00 UTC,166.7,174.72,165.32,173.63,104257423,171.6318,1320531,,55.38435636742371,11.667127637528493
TSLA,2023-05-16 03:52:00 UTC,166.75,169.5184,164.35,168.55,97205772,167.3861,918474,,52.766345195459664,11.49661393350398
TSLA,2022-11-22 03:52:00 UTC,167.67,171.35,165.38,170.4199,76772817,168.8926,862634,,53.63513111001577,11.101845934140886
TSLA,2023-05-10 03:52:00 UTC,168.4,174.43,166.68,168.46,117923687,170.2905,1250984,,52.54422733499554,10.862422813853819
TSLA,2024-03-25 03:52:00 UTC,168.5,175.24,167.6626,173.6,72313058,172.0191,899165,,55.12222379125098,10.62777327308734
TSLA,2023-05-15 03:52:00 UTC,168.55,169.94,164.5499,166.51,104221862,166.908,1000964,,51.00614597949559,10.515080071113289
TSLA,2024-03-14 03:52:00 UTC,168.56,171.17,160.51,162.9,120279937,164.2476,1678445,,48.99984004094801,10.525431686852247
TSLA,2023-05-17 03:52:00 UTC,168.82,174.5,167.185,174.1,122693990,172.2977,1177027,,54.92386433145595,10.602187890034687
TSLA,2023-05-11 03:52:00 UTC,169.06,174.9,166.79,174.76,102161640,169.5394,1110708,,55.253711610550695,10.424171618681187
TSLA,2024-05-13 03:52:00 UTC,169.06,175.4,168.4,172.75,64446753,172.5722,876493,,53.95872664560031,10.179584294731864
TSLA,2024-04-04 03:52:00 UTC,169.42,177.19,168.01,171.81,119868852,172.882,1241267,,53.32924197318666,10.108184430688196
TSLA,2022-12-13 03:52:00 UTC,169.66,179.14,156.91,161.3,173623822,163.8312,2030925,,46.76076580906359,10.974039501211792
TSLA,2023-04-20 03:52:00 UTC,169.69,171.48,160.56,163.1,208542632,164.9562,2473580,,47.94334424278694,10.97017949088461
TSLA,2024-06-12 03:52:00 UTC,170.05,180.55,169.51,178.1,86564100,176.9504,1110020,,56.59569968067224,11.43302892976499
TSLA,2023-05-08 03:52:00 UTC,170.37,174.44,169.19,171.02,111052275,171.3684,1089542,,52.18665752513258,11.252810727634651
TSLA,2024-04-11 03:52:00 UTC,171.33,175.88,168.51,173.88,92151762,172.429,1026883,,53.75396002704119,10.975464460534928
TSLA,2024-04-08 03:52:00 UTC,171.45,174.5,164.488,172.98,101848008,172.4773,1133720,,53.163381733798836,10.906644961357982
TSLA,2024-04-15 03:52:00 UTC,171.5,172.1,160.2,160.27,95038158,164.6465,1341173,,45.5520197170408,11.040457135351607
TSLA,2023-05-09 03:52:00 UTC,171.69,171.69,166.56,169.03,87347675,168.1339,922555,,50.782184290524654,11.067567546874573
TSLA,2023-03-10 03:52:00 UTC,171.84,178.29,168.44,174.47,189768478,174.2803,1623833,,53.75313441184191,10.980597820045784
TSLA,2024-04-05 03:52:00 UTC,172.0,173.32,160.51,171.19,139807020,166.4662,1547751,,51.725734970603305,11.193413661928576
TSLA,2024-05-14 03:52:00 UTC,172.35,179.49,171.27,178.3002,83724271,176.8806,985369,,55.632300357001476,10.986739994612446
TSLA,2024-03-20 03:52:00 UTC,172.81,178.0,170.82,177.8,81410753,173.3831,917616,,55.293301291201516,10.736271430957679
TSLA,2024-04-09 03:52:00 UTC,172.95,179.22,171.6,177.41,100195923,175.8845,1016193,,55.01183059762418,10.513679441667453
TSLA,2024-04-02 03:52:00 UTC,173.0,174.39,162.01,166.4,113343264,165.7728,1472889,,47.639052345233736,10.862704046279966
TSLA,2022-11-23 03:52:00 UTC,173.11,184.88,170.51,184.8,107732155,179.4349,1193989,,57.81449884629698,11.406799086225586
TSLA,2024-03-22 03:52:00 UTC,173.11,173.49,165.43,170.8,73234154,169.2171,941477,,49.872938651507376,11.97560155098741
TSLA,2024-04-26 03:52:00 UTC,173.14,173.8,166.37,168.91,107260977,169.2063,1158858,,48.89645518569477,11.650914454060059
TSLA,2024-05-10 03:52:00 UTC,173.15,174.4,167.5,167.5,70372599,169.4775,917457,,48.139202506781885,11.311562187274516
TSLA,2023-02-01 03:52:00 UTC,173.22,184.84,169.93,184.33,211223414,175.7731,1597736,,56.749270260756724,11.742166342577375
TSLA,2024-05-09 03:52:00 UTC,173.83,175.89,171.37,172.6,63876461,173.0505,768970,,50.46112087262003,11.82915473378737
TSLA,2024-06-11 03:52:00 UTC,173.98,174.75,167.41,170.55,62336274,169.4585,935851,,49.430269438418634,11.508499890391578
TSLA,2024-04-12 03:52:00 UTC,174.0,174.28,170.3644,171.61,61295454,171.8833,761752,,49.99906215196053,10.966148431556896
TSLA,2024-05-24 03:52:00 UTC,174.04,180.08,173.73,178.85,62887955,177.9942,781942,,53.81971336740827,10.787851667294994
TSLA,2022-12-08 03:52:00 UTC,174.14,175.7,169.06,173.45,96137701,172.2686,989145,,50.70748679800094,10.71657638200695
TSLA,2023-05-18 03:52:00 UTC,174.15,179.0,172.45,178.35,107242160,174.7704,1015891,,53.34396771333578,10.418963138903374
TSLA,2024-03-19 03:52:00 UTC,174.2,176.0,167.42,171.47,75132781,170.8723,935965,,49.35252339474173,10.455465845228716
TSLA,2024-05-17 03:52:00 UTC,174.56,179.63,172.75,177.5501,75562794,176.8791,834365,,52.71945432582515,10.291503693036269
TSLA,2024-05-16 03:52:00 UTC,174.64,175.79,171.43,174.47,57533737,174.2153,725210,,50.87437820976556,9.993545769859553
TSLA,2023-05-12 03:52:00 UTC,174.65,177.38,167.12,167.2,156350298,171.3112,1518239,,46.71829140801184,10.01257824550701
TSLA,2024-05-21 03:52:00 UTC,174.65,187.4199,173.02,184.76,111572100,181.8715,1211145,,56.05634665892137,10.741673746367129
TSLA,2023-03-14 03:52:00 UTC,174.72,184.49,173.8,184.15,140586424,181.1494,1183639,,55.69121040127807,10.757268500414902
TSLA,2024-06-06 03:52:00 UTC,174.83,179.73,172.73,177.65,67402892,176.2824,853594,,51.81793417804205,10.804606525682674
TSLA,2022-12-09 03:52:00 UTC,174.92,182.5,172.3,178.5,102541880,179.5231,1091418,,52.28527582308979,10.76142029359188
TSLA,2024-03-26 03:52:00 UTC,175.0,184.25,174.34,178.98,110148499,180.7778,1308499,,52.56508002595777,10.700604490750365
TSLA,2024-03-07 03:52:00 UTC,175.09,180.04,172.1103,178.5,99394604,177.7294,1138534,,52.23520472419505,10.502682537170084
TSLA,2024-05-30 03:52:00 UTC,175.1,182.67,174.77,178.56,75293411,178.8647,868528,,52.27552173789387,10.316776463519435
TSLA,2024-06-05 03:52:00 UTC,175.48,176.23,172.13,174.9799,54646588,174.4284,739591,,49.58604086424478,10.039149326242745
TSLA,2024-05-29 03:52:00 UTC,175.77,178.15,173.9,175.46,52389099,176.2159,666127,,49.957856135289134,9.625638318432161
TSLA,2024-04-29 03:52:00 UTC,176.3,198.87,173.87,193.31,237977839,191.5059,2641034,,61.36645228663008,10.723807852491422
TSLA,2024-03-11 03:52:00 UTC,176.34,182.87,174.8,178.65,83314152,178.9528,1120712,,51.06891517892727,11.279964830663978
TSLA,2023-03-20 03:52:00 UTC,176.45,186.44,176.29,183.31,127918557,182.8734,1178231,,53.72698726776205,11.199253003652904
TSLA,2024-06-04 03:52:00 UTC,176.5,177.755,174.0,175.15,58231829,175.6411,734157,,48.73460025899892,11.064306277641723
TSLA,2020-09-01 03:52:00 UTC,176.68,179.5833,156.8367,160.33,268883436,162.2206,2184308,,41.2395813592506,11.898756305200171
TSLA,2024-05-28 03:52:00 UTC,177.28,179.24,173.16,176.29,57334994,175.7005,837797,,50.13385499372821,12.39955969150645
TSLA,2024-06-10 03:52:00 UTC,177.41,178.57,173.17,173.9998,47785782,175.5063,782552,,48.9879720030356,11.899590896220817
TSLA,2024-04-01 03:52:00 UTC,177.5,178.26,170.21,173.5384,77485895,173.0966,1048801,,48.74623722666638,11.62461999234406
TSLA,2024-04-10 03:52:00 UTC,177.5,178.5,170.01,170.65,82528722,171.9358,953700,,47.17680478657221,11.400718469370629
TSLA,2024-05-08 03:52:00 UTC,177.57,178.18,170.15,174.33,76677292,173.7707,902536,,49.41155024936289,11.1599527696081
TSLA,2024-06-07 03:52:00 UTC,177.78,179.5,175.4,177.44,53735536,177.7108,579436,,51.28716673085579,10.732098843906401
TSLA,2024-06-03 03:52:00 UTC,177.8,182.6389,174.49,176.3,66373277,178.3884,890510,,50.54735661721302,10.54758457812203
TSLA,2024-05-31 03:52:00 UTC,177.95,180.5842,173.82,177.5011,60506219,176.838,754672,,51.343716706487406,10.277342737340522
TSLA,2020-11-24 03:52:00 UTC,178.0,188.27,173.7333,187.4667,158154258,182.1637,1049822,,57.46417329124081,10.581582630884965
TSLA,2023-03-13 03:52:00 UTC,178.0,179.25,163.91,174.4,165647795,171.6386,1583122,,48.79686975984594,11.508376980625188
