ticker,date,event,side,index,close,histogram,macd,signal,both_above_zero,return_1,mfe_1,mae_1,return_2,mfe_2,mae_2,return_3,mfe_3,mae_3,return_5,mfe_5,mae_5,return_10,mfe_10,mae_10,fails_two_bars,recross_two_bars,days_to_next_flip,flip_date,held_until_flip,new_flip_return_5
SMH,2022-03-24,first_dark_blue,long,150,138.24,0.2503871970505829,0.3419986403948754,0.09161144334429253,True,-0.004159432870370461,7.233796296279849e-05,0.02021846064814825,0.003074363425925819,0.0035445601851851194,0.02318431712962976,0.02575231481481488,0.02871817129629628,0.02318431712962976,-0.02419704861111105,0.02871817129629628,0.02654803240740755,-0.0854311342592593,0.02871817129629628,0.10261140046296302,False,False,26.0,2022-05-02,-0.1444589120370371,-0.06616217130295088
SMH,2022-04-19,first_dark_red,short,167,123.73,-0.2984746345263888,-0.4169769189941519,-0.11850228446776309,False,0.00181847571324667,0.005253374282712442,0.023478541986583723,0.029176432554756326,0.033459953123737174,0.023478541986583723,0.05144265739917575,0.05221045825587978,0.023478541986583723,0.07617392709932913,0.07617392709932913,0.023478541986583723,0.036288693122120796,0.08752929766426898,0.023478541986583723,False,False,37.0,2022-06-10,0.095530590802554,0.0811813064069341
SMH,2022-04-27,reaccel_in_red,short,173,113.755,-0.11009065215408215,-0.45437926575353865,-0.3442886135994565,False,-0.05709639136741251,-0.009494088171948523,0.06663443365126809,-0.010285262186277455,-0.008439189486176613,0.06663443365126809,-0.039690563052173555,-0.0009669904619578062,0.06663443365126809,-0.08417212430222842,-0.0009669904619578062,0.08650169223330839,0.03454793195903472,0.03621818821150713,0.08650169223330839,False,False,31.0,2022-06-10,0.016219067293745337,0.0811813064069341
SMH,2022-04-28,first_dark_red,short,174,120.25,-0.07179393306876253,-0.4340310299354097,-0.3622370968666472,False,0.04428274428274426,0.04602910602910604,0.002869022869022908,0.01646569646569651,0.05309771309771316,0.002869022869022908,0.008399168399168433,0.05309771309771316,0.002869022869022908,0.02253638253638246,0.05309771309771316,0.027817047817047857,0.08237006237006239,0.10509355509355511,0.027817047817047857,True,True,30.0,2022-06-10,0.06935550935550938,0.0811813064069341
SMH,2022-05-04,early_rising_blue,long,178,123.33,0.1350774799943653,-0.17978900983894136,-0.3148664898333067,False,-0.046947214789588854,-0.015689613232790056,0.06042730884618508,-0.05671774912835481,-0.015689613232790056,0.07394794453904163,-0.10447579664315254,-0.015689613232790056,0.10848941863293604,-0.109502959539447,-0.015689613232790056,0.11104354171734365,-0.07565069326198004,-0.015689613232790056,0.12744263358469143,False,False,,,,
SMH,2022-05-09,first_dark_blue,long,181,110.445,0.20416018590278665,0.0399850856966644,-0.16417510020612225,False,0.02584997057358862,0.042419303725836466,-0.0026257413192087853,-0.00561365385485979,0.042419303725836466,0.0073339671329619716,-0.000905428041106382,0.042419303725836466,0.02564624926433967,0.03449680836615521,0.057992666032867124,0.02564624926433967,0.041242247272398114,0.08633256371949849,0.02564624926433967,False,False,33.0,2022-06-27,-0.02467291412015027,-0.08549944300037127
SMH,2022-05-17,reaccel_in_blue,long,187,119.72,0.0583424195762724,0.02313482457016894,-0.03520759500610346,False,-0.04777814901436683,-0.004510524557300277,0.052163381222853356,-0.04752756431673899,-0.004510524557300277,0.05667390578015363,-0.04706815903775485,-0.004510524557300277,0.08636819244904781,-0.0647761443367858,-0.004510524557300277,0.08636819244904781,0.00467758102238558,0.031406615436017526,0.08636819244904781,False,False,27.0,2022-06-27,-0.10023387905111925,-0.08549944300037127
SMH,2022-05-20,first_dark_blue,long,190,114.085,0.07814236338594895,0.10253420970425595,0.024391846318307,True,0.008020335714598925,0.010606127010562405,0.011088223692860555,-0.018582635754042953,0.010606127010562405,0.027786299688828398,0.0018407327869571777,0.010606127010562405,0.027786299688828398,0.07639041065871943,0.0781215760178815,0.027786299688828398,0.060262085287285716,0.09181750449226467,0.027786299688828398,False,False,24.0,2022-06-27,-0.055791734233247126,-0.08549944300037127
SMH,2022-05-27,reaccel_in_blue,long,195,122.8,0.014107259791267368,0.07454036414396291,0.06043310435269554,True,-0.004153094462540641,0.004030944625407207,0.0198289902280131,-0.020521172638436447,0.005537459283387669,0.03253257328990222,0.014087947882736263,0.014332247557003353,0.03253257328990222,-0.014983713355048889,0.014332247557003353,0.03253257328990222,-0.13933224755700324,0.014332247557003353,0.14226384364820843,False,False,19.0,2022-06-27,-0.12280130293159608,-0.08549944300037127
SMH,2022-06-06,first_dark_blue,long,200,120.96,0.06837705120581639,0.20032577495742726,0.13194872375161087,True,0.007977843915343952,0.01012731481481488,0.01967592592592593,-0.01302083333333326,0.01012731481481488,0.01967592592592593,-0.039269179894179884,0.01012731481481488,0.03988921957671954,-0.1262400793650793,0.01012731481481488,0.12921626984126977,-0.12582671957671954,0.01012731481481488,0.16889880952380942,False,False,14.0,2022-06-27,-0.10945767195767198,-0.08549944300037127
SMH,2022-06-21,first_dark_red,short,210,105.74,-0.2065955155277193,-0.2847884203016501,-0.07819290477393079,False,0.014091167013429162,0.0208530357480613,0.00245886135804807,0.0191980329109136,0.03338377151503691,0.00245886135804807,-0.02212975222243241,0.03338377151503691,0.02260261017590315,0.006951011916020433,0.03338377151503691,0.03466048798940813,0.06203896349536586,0.10185360317760539,0.03466048798940813,False,False,10.0,2022-07-06,0.06203896349536586,-0.03433151845130045
SMH,2022-06-29,early_rising_blue,long,216,103.155,0.1024744591139547,-0.00233614583934684,-0.10481060495330154,False,-0.012505452959139185,0.004313896563423958,0.02951868547331682,-0.05002181183655663,0.004313896563423958,0.06150937908971932,-0.045029324802481674,0.004313896563423958,0.07934661431825896,0.005864960496340554,0.010125539237070491,0.07934661431825896,0.01546216858126126,0.01963065290097421,0.07934661431825896,False,False,,,,
SMH,2022-06-30,first_dark_blue,long,217,101.865,0.09232993541049707,0.010601814309819792,-0.08172812110067727,False,-0.037991459284346885,-0.014234526088450328,0.04962450301870114,-0.03293574829431101,-0.014234526088450328,0.06768762577921761,-0.02635841554999252,-0.014234526088450328,0.06768762577921761,0.024100525204928003,0.03028518136749625,0.06768762577921761,0.054287537426986665,0.05461836744711146,0.06768762577921761,False,False,5.0,2022-07-08,0.024100525204928003,0.029476610429447936
SMH,2022-07-12,early_rising_blue,long,224,101.78,0.08588871714564657,0.049875875787113916,-0.03601284135853265,False,0.007909215955983484,0.015671055217135077,0.02048536058164674,0.029180585576734197,0.03340538416191796,0.02048536058164674,0.05516800943210831,0.05549911573983102,0.02048536058164674,0.09520534486146581,0.09903713892709765,0.02048536058164674,0.09044016506189823,0.14040086460994283,0.02048536058164674,False,False,,,,
SMH,2022-07-22,first_dark_blue,long,232,113.385,0.14008870519987238,0.36212423612700656,0.22203553092713418,True,-0.006173656127353766,-0.0038364863077127165,0.019843894695065534,-0.02116682100806988,-0.0038364863077127165,0.024121356440446218,0.024650526965648067,0.031309256074436576,0.024121356440446218,0.04581734797371784,0.04884684923049787,0.024121356440446218,0.0743043612470784,0.08365304052564282,0.024121356440446218,False,False,50.0,2022-10-03,-0.1543855007276096,-0.049332498957029514
SMH,2022-08-01,reaccel_in_blue,long,238,118.82,0.0645373527067653,0.4107213488623369,0.3461839961555716,True,-0.00206194243393365,0.01291870055546207,0.015401447567749527,0.021797677158727602,0.024911631038545767,0.015401447567749527,0.032191550244066613,0.03408517084665896,0.015401447567749527,0.007448241036862591,0.03408517084665896,0.015401447567749527,0.03719912472647713,0.039639791280929204,0.045909779498400916,False,False,44.0,2022-10-03,-0.19306514054872914,-0.049332498957029514
SMH,2022-08-08,first_dark_blue,long,243,119.705,0.08859190425875946,0.5341090488378094,0.44551714457904995,True,-0.04185288835052847,-0.020882168664633882,0.052963535357754554,-0.0030491625245394616,-0.002506160979073524,0.052963535357754554,-0.0032580092727956256,0.02330729710538404,0.052963535357754554,0.029530930203416794,0.031953552483187764,0.052963535357754554,-0.052671149910195836,0.031953552483187764,0.05617977528089879,False,False,39.0,2022-10-03,-0.19903095108809155,-0.049332498957029514
SMH,2022-08-15,first_dark_red,short,248,123.24,-0.015558492024834336,0.4427825548240569,0.4583410468488912,True,0.01127880558260308,0.02198961376176556,-0.0023125608568645983,0.032497565725413846,0.044952937358000544,-0.0023125608568645983,0.018987341772151778,0.044952937358000544,-0.0023125608568645983,0.07984420642648482,0.08325219084712754,-0.0023125608568645983,0.11335605322947095,0.11424862057773444,-0.0023125608568645983,False,False,46.0,2022-10-19,0.2749107432651736,-0.05214861235452095
SMH,2022-08-17,reaccel_in_red,short,250,119.235,-0.0031840159249870714,0.4536008937087684,0.45678490963375545,True,-0.01396402063152613,0.0044860988803622215,0.02067345997400105,0.014593030569882925,0.017905816245230022,0.02067345997400105,0.04893697320417656,0.05245942885897592,0.02067345997400105,0.04340168574663472,0.05350694007631995,0.02067345997400105,0.10022225017821951,0.10789617142617514,0.02067345997400105,False,False,44.0,2022-10-19,0.25055562544554866,-0.05214861235452095
SMH,2022-08-31,first_dark_red,short,260,107.285,-0.3067739975872732,-0.3169623145944723,-0.010188317007199105,False,0.021857668826024135,0.04851563592300878,-0.020412918860977736,0.03145826536794516,0.04851563592300878,0.0,0.04227058768700187,0.04851563592300878,0.0,0.013795031924313639,0.04851563592300878,0.0,0.05392179708253708,0.0605862888567833,0.01985366080999218,False,False,34.0,2022-10-19,0.16707834273197553,-0.05214861235452095
SMH,2022-09-15,reaccel_in_red,short,270,101.5,-0.04023278952826248,-0.4527493563324184,-0.41251656680415594,False,-0.0044827586206896974,0.017684729064039395,0.005541871921182162,-0.011083743842364546,0.017684729064039395,0.013891625615763514,0.0029064039408867037,0.017684729064039395,0.013891625615763514,0.0386206896551724,0.04192118226600983,0.03137931034482766,0.07438423645320191,0.08669950738916254,0.03137931034482766,False,False,24.0,2022-10-19,0.11960591133004927,-0.05214861235452095
SMH,2022-09-27,first_dark_red,short,278,95.785,-0.18276128928011526,-0.8612340354539039,-0.6784727461737886,False,-0.012736858589549538,0.013363261471002752,0.017226079239964553,0.019157488124445288,0.03220754815472149,0.017226079239964553,0.033669154878112395,0.03372135511823349,0.017226079239964553,-0.04379600146160678,0.03372135511823349,0.047189017069478645,0.07840476066189894,0.09075011745054018,0.06859111551913144,False,False,16.0,2022-10-19,0.06707730855561933,-0.05214861235452095
SMH,2022-10-05,early_rising_blue,long,284,100.97,0.25121942586098267,-0.38795049954979666,-0.6391699254107793,False,-0.006833712984054663,0.013716945627414212,0.009804892542339294,-0.06605922551252852,0.013716945627414212,0.06997127859760321,-0.09725661087451709,0.013716945627414212,0.10815093592156089,-0.13097949886104776,0.013716945627414212,0.1374418144003169,-0.11498464890561555,0.013716945627414212,0.17317024858868968,False,False,,,,
SMH,2022-10-11,first_dark_blue,long,288,88.275,0.407221782729496,0.17860018504022468,-0.22862159768927132,False,-0.00600396488246957,0.005834041348059982,0.010478617955253622,0.024412347776833876,0.04327386009628986,0.05426224865477214,-0.019258000566411804,0.04327386009628986,0.05426224865477214,0.004191447182101182,0.04327386009628986,0.05426224865477214,0.07561597281223453,0.08326253186066257,0.05426224865477214,False,False,8.0,2022-10-21,0.05550835457377512,0.034504963777837405
SMH,2022-10-25,early_rising_blue,long,298,94.95,0.08247422319406747,0.09149496805191301,0.00902074485784554,True,-0.009794628751974788,0.012954186413902002,0.022854133754607653,-0.022169562927856767,0.012954186413902002,0.023433385992627787,0.01516587677725112,0.016666666666666607,0.023433385992627787,0.0033175355450236754,0.02027382833070024,0.023433385992627787,0.04997367035281708,0.061979989468140984,0.050078988941548275,False,False,,,,
SMH,2022-10-31,first_dark_blue,long,302,94.61,0.11221751129343757,0.23789067504239525,0.12567316374895768,True,0.00692315822851719,0.02394038685128419,-0.0024838811964909002,-0.02193214247965336,0.032766092379240996,0.02240777930451332,-0.03340027481238761,0.032766092379240996,0.046665257372370816,0.03149772751294799,0.0342986999260122,0.046665257372370816,0.15585033294577744,0.17640841348694636,0.046665257372370816,False,False,6.0,2022-11-08,0.05374696120917455,0.1314509253222329
SMH,2022-11-10,early_rising_blue,long,310,106.895,0.06600023886475484,0.26108356972721514,0.1950833308624603,True,0.03278918564946909,0.037560222648393315,0.004162963655923946,0.023013237288928456,0.04120866270639412,0.004162963655923946,0.05524112446793583,0.07244492258758606,0.004162963655923946,0.024931007063005772,0.07244492258758606,0.004817811871462685,0.034894054913700456,0.07244492258758606,0.004817811871462685,False,False,,,,
SMH,2022-11-17,first_dark_blue,long,315,109.56,0.22592629918755014,0.6560385507974019,0.4301122516098518,True,0.001825483753194579,0.01633807959109146,0.010359620299379424,-0.015699160277473534,0.01633807959109146,0.0198977729098212,0.01291529755385179,0.01633807959109146,0.0198977729098212,0.009720700985761166,0.03176341730558607,0.0198977729098212,0.021723256663015666,0.048968601679445056,0.02373128879152986,False,False,34.0,2023-01-09,-0.012960934647681666,0.05016645089698546
SMH,2022-12-13,first_dark_red,short,332,113.845,-0.22356398452794052,0.03041198913967215,0.25397597366761265,True,0.017216390706662477,0.026922570161184045,0.0088717115376169,0.054635688875225075,0.05753436690236724,0.0088717115376169,0.06197022267117569,0.07031490184022127,0.0088717115376169,0.08797048618736003,0.09526110061926307,0.0088717115376169,0.13347094734068243,0.13683077869032456,0.0088717115376169,False,False,34.0,2023-02-02,-0.1137291932012825,0.021314352189601093
SMH,2022-12-16,reaccel_in_red,short,335,106.79,-0.18856045050988013,-0.07679229089433424,0.11176815961554587,False,0.022942223054593147,0.03136997846240297,-0.00955145612885111,0.027717951119018758,0.03549021443955436,-0.00955145612885111,0.0059930705122202,0.03549021443955436,-0.003090176982863735,0.04728907201048793,0.0661578799513064,-0.003090176982863735,0.05712145331959928,0.07980616162562049,-0.003090176982863735,False,False,31.0,2023-02-02,-0.1873068639385711,0.021314352189601093
SMH,2022-12-21,first_dark_red,short,338,106.15,-0.2079227271386054,-0.25108214837734527,-0.04315942123873986,False,0.041450777202072575,0.06052755534620835,-0.020325011775788937,0.04154498351389557,0.06052755534620835,-0.020325011775788937,0.05869053226566179,0.06113989637305706,-0.020325011775788937,0.04032030146019783,0.0742581252943948,-0.020325011775788937,0.0029674988224211996,0.0742581252943948,0.002873292510598091,False,False,28.0,2023-02-02,-0.19446537918040496,0.021314352189601093
SMH,2023-01-11,early_rising_blue,long,351,110.83,0.1254966216749742,-0.16521508937377102,-0.2907117110487452,False,0.014977894072002229,0.021654786610123766,0.012474059370206514,0.01863213931246044,0.021654786610123766,0.012474059370206514,0.02467743390778665,0.03153478300099266,0.012474059370206514,-0.006631778399350363,0.04236217630605443,0.012474059370206514,0.08661914644049462,0.08743120093837398,0.012474059370206514,False,False,,,,
SMH,2023-01-19,first_dark_blue,long,356,110.095,0.29946439681824594,0.34217951337536406,0.04271511655711814,True,0.032517371361097114,0.032608202007357256,-0.0026340887415414738,0.08120259775648297,0.08406376311367447,-0.0026340887415414738,0.07352740814750902,0.08406376311367447,-0.0026340887415414738,0.09387347290975989,0.09469094872610007,-0.0026340887415414738,0.15166447159271534,0.16099732049593518,-0.0026340887415414738,False,False,32.0,2023-03-07,0.09028566238248792,0.019161078018911093
SMH,2023-02-14,first_dark_red,short,374,126.505,-0.20585327044924034,-0.09678183642903049,0.10907143402020984,False,3.9524129481049997e-05,0.021580174696652188,0.00051381368325365,0.027192601082961176,0.028496897355835604,0.00051381368325365,0.04047270858859331,0.049049444685980825,0.00051381368325365,0.0741867910359274,0.07873206592624793,0.00051381368325365,0.0531599541520098,0.07873206592624793,0.00051381368325365,False,False,31.0,2023-03-30,-0.03304217224615624,0.034319164402953684
SMH,2023-02-21,reaccel_in_red,short,378,117.695,-0.12572957370571808,-0.15288938288518658,-0.02715980917946849,False,0.004885509155019285,0.00977101831003857,0.009855983686647862,-0.03037512213772886,0.00977101831003857,0.03534559666935744,-0.011980118101873494,0.00977101831003857,0.03534559666935744,-0.01703555801011092,0.00977101831003857,0.03534559666935744,-0.01988189812651342,0.00977101831003857,0.05284846425081802,False,False,27.0,2023-03-30,-0.11037002421513242,0.034319164402953684
SMH,2023-02-24,first_dark_red,short,381,119.105,-0.14945604181279085,-0.28776436871820377,-0.13830832690541292,False,-0.004491834935560934,-0.0037781789177615543,0.017295663490197732,-0.004995592124595882,8.395953150586166e-05,0.018387137399773268,-0.0056672683766423315,8.395953150586166e-05,0.018387137399773268,-0.028336341883212324,0.014776877545023326,0.029259896729776136,0.0020570085218925005,0.014776877545023326,0.047647034129549626,False,False,24.0,2023-03-30,-0.09722513748373274,0.034319164402953684
